ticket,side,lots,recorded_open,recorded_close,recorded_price,recorded_pnl,candidate_feed,timezone_offset,price_role,contract_multiplier,feed_open_price,feed_close_price,implied_other_price,entry_error,exit_error,reconstructed_pnl,pnl_residual,timing_error,matched,match_reason
85640223,Sell,0.01,2026-02-25T07:59:03,2026-02-25T08:01:42,5201.11,2.24,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,5201.275,5198.595,5198.87,0.165,0.275,2.68,-0.44,0s_exact_bar,True,EXACT_BAR_MATCH
85396743,Buy,0.01,2026-02-24T15:21:50,2026-02-24T15:25:30,5153.03,3.86,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,5154.525,5157.465,5156.89,1.495,0.575,2.94,0.92,0s_exact_bar,True,EXACT_BAR_MATCH
85385479,Sell,0.01,2026-02-24T15:11:40,2026-02-24T15:14:21,5160.14,0.21,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,5157.955,5158.995,5159.93,2.185,0.935,-1.04,1.25,0s_exact_bar,True,EXACT_BAR_MATCH
85342738,Buy,0.01,2026-02-24T10:04:42,2026-02-24T10:05:16,5175.12,-0.66,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,5172.905,5172.635,5174.46,2.215,1.825,-0.27,-0.39,0s_exact_bar,True,EXACT_BAR_MATCH
85182793,Sell,0.01,2026-02-23T15:02:41,2026-02-23T15:06:18,5161.69,2.2,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,5161.195,5157.595,5159.49,0.495,1.895,3.6,-1.4,0s_exact_bar,True,EXACT_BAR_MATCH
85084978,Buy,0.01,2026-02-23T11:21:20,2026-02-23T11:33:06,5145.47,1.34,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,5145.995,5146.805,5146.81,0.525,0.005,0.81,0.53,0s_exact_bar,True,EXACT_BAR_MATCH
85066329,Sell,0.01,2026-02-23T09:30:45,2026-02-23T09:32:44,5136.32,1.41,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,5133.905,5135.855,5134.91,2.415,0.945,-1.95,3.36,0s_exact_bar,True,EXACT_BAR_MATCH
84971230,Sell,0.01,2026-02-20T05:54:53,2026-02-20T05:59:23,4993.25,3.1,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4992.175,4988.035,4990.15,1.075,2.115,4.14,-1.04,0s_exact_bar,True,EXACT_BAR_MATCH
84960053,Buy,0.01,2026-02-19T22:18:35,2026-02-19T22:25:13,4990.98,3.06,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4991.155,4994.275,4994.04,0.175,0.235,3.12,-0.06,0s_exact_bar,True,EXACT_BAR_MATCH
84858142,Sell,0.01,2026-02-18T05:30:40,2026-02-18T05:36:17,4920.56,1.77,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4919.098,4918.548,4918.79,1.462,0.242,0.55,1.22,0s_exact_bar,True,EXACT_BAR_MATCH
84803733,Sell,0.01,2026-02-17T12:21:33,2026-02-17T14:00:38,4935.63,5.63,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4934.305,4930.815,4930.0,1.325,0.815,3.49,2.14,0s_exact_bar,True,EXACT_BAR_MATCH
84675020,Sell,0.01,2026-02-13T13:12:08,2026-02-13T13:19:45,4951.87,2.67,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4949.305,4948.305,4949.2,2.565,0.895,1.0,1.67,0s_exact_bar,True,EXACT_BAR_MATCH
84665776,Buy,0.01,2026-02-13T09:18:26,2026-02-13T09:21:14,4969.37,0.7,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4973.005,4969.735,4970.07,3.635,0.335,-3.27,3.97,0s_exact_bar,True,EXACT_BAR_MATCH
84496990,Buy,0.01,2026-02-12T13:12:51,2026-02-12T13:17:31,5063.48,0.7,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,5063.315,5063.115,5064.18,0.165,1.065,-0.2,0.9,0s_exact_bar,True,EXACT_BAR_MATCH
84480811,Sell,0.01,2026-02-12T11:04:59,2026-02-12T11:14:41,5071.89,-2.98,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,5073.005,5074.075,5074.87,1.115,0.795,-1.07,-1.91,0s_exact_bar,True,EXACT_BAR_MATCH
84448544,Buy,0.01,2026-02-12T07:06:33,2026-02-12T07:10:04,5072.67,4.53,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,5076.285,5075.895,5077.2,3.615,1.305,-0.39,4.92,0s_exact_bar,True,EXACT_BAR_MATCH
84397864,Buy,0.01,2026-02-11T17:40:50,2026-02-11T17:44:06,5044.28,2.61,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,5047.395,5048.155,5046.89,3.115,1.265,0.76,1.85,0s_exact_bar,True,EXACT_BAR_MATCH
83980760,Buy,0.01,2026-02-09T12:04:32,2026-02-09T12:15:37,5006.26,7.87,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,5006.065,5014.245,5014.13,0.195,0.115,8.18,-0.31,0s_exact_bar,True,EXACT_BAR_MATCH
83923769,Sell,0.01,2026-02-06T15:34:06,2026-02-06T15:35:48,4925.29,2.07,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4923.725,4923.535,4923.22,1.565,0.315,0.19,1.88,0s_exact_bar,True,EXACT_BAR_MATCH
83915642,Sell,0.01,2026-02-06T09:16:42,2026-02-06T09:21:17,4848.32,1.17,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4847.488,4849.055,4847.15,0.832,1.905,-1.57,2.74,0s_exact_bar,True,EXACT_BAR_MATCH
83897665,Sell,0.01,2026-02-06T07:30:33,2026-02-06T07:32:07,4846.36,7.43,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4844.195,4847.295,4838.93,2.165,8.365,-3.1,10.53,0s_exact_bar,True,EXACT_BAR_MATCH
83821484,Buy,0.01,2026-02-05T17:27:12,2026-02-05T17:30:17,4823,-4.17,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4817.125,4820.468,4818.83,5.875,1.638,3.34,-7.51,0s_exact_bar,True,EXACT_BAR_MATCH
83699779,Sell,0.01,2026-02-04T19:42:53,2026-02-04T19:53:51,4910.32,7.05,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4908.228,4902.725,4903.27,2.092,0.545,5.5,1.55,0s_exact_bar,True,EXACT_BAR_MATCH
83541051,Buy,0.01,2026-02-03T14:00:26,2026-02-03T14:09:59,4919.67,9.98,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4924.855,4929.478,4929.65,5.185,0.172,4.62,5.36,0s_exact_bar,True,EXACT_BAR_MATCH
83511633,Buy,0.01,2026-02-02T22:25:35,2026-02-02T22:29:09,4661.87,2.43,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4663.645,4669.925,4664.3,1.775,5.625,6.28,-3.85,0s_exact_bar,True,EXACT_BAR_MATCH
83314376,Buy,0.01,2026-01-30T06:37:54,2026-01-30T06:39:34,5220.23,4.47,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,5220.705,5219.665,5224.7,0.475,5.035,-1.04,5.51,0s_exact_bar,True,EXACT_BAR_MATCH
83084849,Buy,0.01,2026-01-28T09:01:54,2026-01-28T09:05:33,5262.98,4.38,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,5264.195,5265.895,5267.36,1.215,1.465,1.7,2.68,0s_exact_bar,True,EXACT_BAR_MATCH
82913535,Buy,0.01,2026-01-26T11:00:40,2026-01-26T11:25:21,5085.8,4.8,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,5088.585,5091.075,5090.6,2.785,0.475,2.49,2.31,0s_exact_bar,True,EXACT_BAR_MATCH
82824133,Buy,0.01,2026-01-23T09:00:21,2026-01-23T09:07:55,4953.2,3.4,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4954.645,4956.935,4956.6,1.445,0.335,2.29,1.11,0s_exact_bar,True,EXACT_BAR_MATCH
82775023,Buy,0.01,2026-01-22T09:25:06,2026-01-22T09:31:36,4831.387,5.73,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4832.855,4837.165,4837.117,1.468,0.048,4.31,1.42,0s_exact_bar,True,EXACT_BAR_MATCH
82667342,Buy,0.01,2026-01-20T09:00:31,2026-01-20T10:32:19,4713.8,6.68,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4713.905,4721.338,4720.48,0.105,0.858,7.43,-0.75,0s_exact_bar,True,EXACT_BAR_MATCH
82600157,Sell,0.01,2026-01-16T14:48:59,2026-01-16T14:52:41,4605.35,4.52,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4603.848,4598.145,4600.83,1.502,2.685,5.7,-1.18,0s_exact_bar,True,EXACT_BAR_MATCH
82596177,Buy,0.01,2026-01-16T09:03:56,2026-01-16T10:13:13,4599.92,6.46,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4599.945,4606.098,4606.38,0.025,0.282,6.15,0.31,0s_exact_bar,True,EXACT_BAR_MATCH
82564751,Sell,0.01,2026-01-15T09:19:50,2026-01-15T09:35:26,4613.11,4.51,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4612.425,4608.598,4608.6,0.685,0.002,3.83,0.68,0s_exact_bar,True,EXACT_BAR_MATCH
82523311,Buy,0.01,2026-01-14T06:29:14,2026-01-14T06:37:55,4625.78,3.35,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4626.705,4629.295,4629.13,0.925,0.165,2.59,0.76,0s_exact_bar,True,EXACT_BAR_MATCH
82494965,Sell,0.01,2026-01-13T12:44:06,2026-01-13T12:51:58,4587.85,1.89,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4587.015,4585.555,4585.96,0.835,0.405,1.46,0.43,0s_exact_bar,True,EXACT_BAR_MATCH
82465593,Sell,0.01,2026-01-12T14:11:18,2026-01-12T14:25:53,4585.01,1.82,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4584.255,4581.575,4583.19,0.755,1.615,2.68,-0.86,0s_exact_bar,True,EXACT_BAR_MATCH
82462486,Buy,0.01,2026-01-12T11:25:57,2026-01-12T11:31:41,4598.3,-2.24,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4597.235,4595.685,4596.06,1.065,0.375,-1.55,-0.69,0s_exact_bar,True,EXACT_BAR_MATCH
82241706,Buy,0.01,2026-01-12T07:30:37,2026-01-12T07:41:10,4571.8,4.38,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4575.015,4579.725,4576.18,3.215,3.545,4.71,-0.33,0s_exact_bar,True,EXACT_BAR_MATCH
82199073,Sell,0.01,2026-01-09T09:03:58,2026-01-09T09:57:41,4475.16,3.82,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4473.345,4470.445,4471.34,1.815,0.895,2.9,0.92,0s_exact_bar,True,EXACT_BAR_MATCH
82169230,Buy,0.01,2026-01-08T09:05:21,2026-01-08T09:11:57,4432.78,4.61,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4434.445,4437.148,4437.39,1.665,0.242,2.7,1.91,0s_exact_bar,True,EXACT_BAR_MATCH
82147110,Sell,0.01,2026-01-07T16:04:17,2026-01-07T16:18:50,4453.3,2.51,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4452.335,4450.655,4450.79,0.965,0.135,1.68,0.83,0s_exact_bar,True,EXACT_BAR_MATCH
82095097,Buy,0.01,2026-01-06T08:52:50,2026-01-06T09:16:50,4463.54,5.09,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4464.425,4468.025,4468.63,0.885,0.605,3.6,1.49,0s_exact_bar,True,EXACT_BAR_MATCH
82061725,Buy,0.01,2026-01-05T11:12:23,2026-01-05T11:37:56,4427.34,3.7,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4428.675,4430.998,4431.04,1.335,0.042,2.32,1.38,0s_exact_bar,True,EXACT_BAR_MATCH
82028698,Buy,0.01,2026-01-02T09:31:50,2026-01-02T09:47:23,4372.8,4.05,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4374.555,4376.685,4376.85,1.755,0.165,2.13,1.92,0s_exact_bar,True,EXACT_BAR_MATCH
81983513,Buy,0.01,2025-12-30T12:12:46,2025-12-30T12:19:35,4373.1,5.33,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4374.215,4378.005,4378.43,1.115,0.425,3.79,1.54,0s_exact_bar,True,EXACT_BAR_MATCH
81979298,Sell,0.01,2025-12-30T07:20:44,2025-12-30T07:22:21,4365.43,-4.41,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4366.235,4369.745,4369.84,0.805,0.095,-3.51,-0.9,0s_exact_bar,True,EXACT_BAR_MATCH
81950224,Buy,0.01,2025-12-29T06:11:17,2025-12-29T06:51:10,4509.78,4.94,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4511.755,4514.315,4514.72,1.975,0.405,2.56,2.38,0s_exact_bar,True,EXACT_BAR_MATCH
38800885,Buy,0.01,2025-12-23T17:38:24,2025-12-23T17:53:02,4450.12,5.21,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4453.175,4454.505,4455.33,3.055,0.825,1.33,3.88,0s_exact_bar,True,EXACT_BAR_MATCH
38786971,Buy,0.02,2025-12-23T11:53:01,2025-12-23T13:23:15,4479.23,8.66,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4479.555,4483.035,4483.56,0.325,0.525,6.96,1.7,0s_exact_bar,True,EXACT_BAR_MATCH
38759834,Sell,0.01,2025-12-22T12:07:54,2025-12-22T14:41:53,4415.72,6.72,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4415.345,4408.845,4409.0,0.375,0.155,6.5,0.22,0s_exact_bar,True,EXACT_BAR_MATCH
38755615,Buy,0.01,2025-12-22T08:17:51,2025-12-22T08:31:29,4404.62,-3.47,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4403.779,4401.635,4401.15,0.841,0.485,-2.14,-1.33,0s_exact_bar,True,EXACT_BAR_MATCH
38723027,Sell,0.01,2025-12-19T14:42:44,2025-12-19T14:53:14,4328.49,4.65,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4328.325,4323.665,4323.84,0.165,0.175,4.66,-0.01,0s_exact_bar,True,EXACT_BAR_MATCH
38720385,Buy,0.01,2025-12-19T10:43:53,2025-12-19T11:18:47,4329.57,-3.16,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4328.605,4326.365,4326.41,0.965,0.045,-2.24,-0.92,0s_exact_bar,True,EXACT_BAR_MATCH
38686016,Sell,0.01,2025-12-18T10:02:33,2025-12-18T11:36:35,4330.21,5.46,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4329.175,4323.825,4324.75,1.035,0.925,5.35,0.11,0s_exact_bar,True,EXACT_BAR_MATCH
38683859,Buy,0.01,2025-12-18T08:05:45,2025-12-18T08:17:14,4330.83,3.31,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4332.245,4334.035,4334.14,1.415,0.105,1.79,1.52,0s_exact_bar,True,EXACT_BAR_MATCH
38650723,Sell,0.01,2025-12-17T09:38:06,2025-12-17T10:30:10,4322.06,5.6,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4322.665,4315.865,4316.46,0.605,0.595,6.8,-1.2,0s_exact_bar,True,EXACT_BAR_MATCH
38648802,Buy,0.01,2025-12-17T08:21:41,2025-12-17T08:46:28,4333.67,-3.99,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4331.855,4329.265,4329.68,1.815,0.415,-2.59,-1.4,0s_exact_bar,True,EXACT_BAR_MATCH
38612361,Sell,0.01,2025-12-16T08:41:45,2025-12-16T11:42:27,4291.03,9.02,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4290.635,4281.885,4282.01,0.395,0.125,8.75,0.27,0s_exact_bar,True,EXACT_BAR_MATCH
38570537,Sell,0.01,2025-12-15T15:00:14,2025-12-15T15:09:11,4345.38,5.46,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4343.415,4337.065,4339.92,1.965,2.855,6.35,-0.89,0s_exact_bar,True,EXACT_BAR_MATCH
38568721,Sell,0.01,2025-12-15T12:29:18,2025-12-15T13:48:59,4347.89,4.8,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4342.465,4342.765,4343.09,5.425,0.325,-0.3,5.1,0s_exact_bar,False,RESIDUAL_DISCORDANCE
38528027,Sell,0.01,2025-12-12T11:25:01,2025-12-12T11:41:40,4317.51,6.41,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4315.935,4310.848,4311.1,1.575,0.252,5.09,1.32,0s_exact_bar,True,EXACT_BAR_MATCH
38492680,Buy,0.01,2025-12-11T13:09:27,2025-12-11T14:10:24,4217.4,-4.86,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4217.975,4212.715,4212.54,0.575,0.175,-5.26,0.4,0s_exact_bar,True,EXACT_BAR_MATCH
38487563,Buy,0.01,2025-12-11T09:32:30,2025-12-11T09:46:12,4211.49,5.6,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4211.935,4216.665,4217.09,0.445,0.425,4.73,0.87,0s_exact_bar,True,EXACT_BAR_MATCH
38449900,Sell,0.01,2025-12-10T16:31:07,2025-12-10T16:38:36,4198.23,2.91,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4197.555,4192.375,4195.32,0.675,2.945,5.18,-2.27,0s_exact_bar,True,EXACT_BAR_MATCH
38448404,Buy,0.01,2025-12-10T16:17:48,2025-12-10T16:26:36,4204.15,-4.86,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4204.455,4197.115,4199.29,0.305,2.175,-7.34,2.48,0s_exact_bar,True,EXACT_BAR_MATCH
38443239,Sell,0.01,2025-12-10T14:17:30,2025-12-10T14:40:38,4200.58,3.25,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4199.805,4197.245,4197.33,0.775,0.085,2.56,0.69,0s_exact_bar,True,EXACT_BAR_MATCH
38441014,Buy,0.01,2025-12-10T12:33:15,2025-12-10T13:38:15,4189.26,7.08,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4190.155,4196.438,4196.34,0.895,0.098,6.28,0.8,0s_exact_bar,True,EXACT_BAR_MATCH
38422656,Buy,0.01,2025-12-09T20:33:05,2025-12-09T21:05:09,4204.34,6.64,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4204.335,4211.235,4210.98,0.005,0.255,6.9,-0.26,0s_exact_bar,True,EXACT_BAR_MATCH
38394143,Buy,0.01,2025-12-09T10:35:42,2025-12-09T10:55:45,4185.67,4.76,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4188.075,4190.855,4190.43,2.405,0.425,2.78,1.98,0s_exact_bar,True,EXACT_BAR_MATCH
38381092,Sell,0.01,2025-12-08T16:57:55,2025-12-08T20:23:42,4205.31,16.3,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4201.525,4188.595,4189.01,3.785,0.415,12.93,3.37,0s_exact_bar,True,EXACT_BAR_MATCH
38327555,Buy,0.02,2025-12-05T15:06:32,2025-12-05T15:24:10,4221.93,12.08,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4222.645,4228.915,4227.97,0.715,0.945,12.54,-0.46,0s_exact_bar,True,EXACT_BAR_MATCH
38293895,Sell,0.02,2025-12-04T13:18:01,2025-12-04T14:08:08,4202.96,9.8,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4201.605,4198.315,4198.06,1.355,0.255,6.58,3.22,0s_exact_bar,True,EXACT_BAR_MATCH
38258178,Buy,0.01,2025-12-03T09:33:51,2025-12-03T10:10:41,4201.92,5.08,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4202.425,4206.335,4207.0,0.505,0.665,3.91,1.17,0s_exact_bar,True,EXACT_BAR_MATCH
38220734,Sell,0.01,2025-12-02T11:32:10,2025-12-02T12:33:12,4192.78,6.06,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4192.495,4186.095,4186.72,0.285,0.625,6.4,-0.34,0s_exact_bar,True,EXACT_BAR_MATCH
38185142,Sell,0.02,2025-12-01T12:14:10,2025-12-01T12:50:55,4260.23,12.08,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4258.365,4254.605,4254.19,1.865,0.415,7.52,4.56,0s_exact_bar,True,EXACT_BAR_MATCH
38122859,Sell,0.01,2025-11-27T11:02:26,2025-11-27T11:27:19,4160.74,7.41,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4159.105,4154.155,4153.33,1.635,0.825,4.95,2.46,0s_exact_bar,True,EXACT_BAR_MATCH
38119105,Sell,0.01,2025-11-27T08:09:07,2025-11-27T08:23:12,4150.92,-4.83,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4151.575,4155.285,4155.75,0.655,0.465,-3.71,-1.12,0s_exact_bar,True,EXACT_BAR_MATCH
38045554,Buy,0.01,2025-11-26T09:36:48,2025-11-26T10:38:07,4153.89,11.02,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4154.415,4164.595,4164.91,0.525,0.315,10.18,0.84,0s_exact_bar,True,EXACT_BAR_MATCH
37964561,Buy,0.01,2025-11-24T13:01:04,2025-11-24T13:45:39,4063.89,6.3,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4064.845,4070.045,4070.19,0.955,0.145,5.2,1.1,0s_exact_bar,True,EXACT_BAR_MATCH
37928869,Sell,0.01,2025-11-21T13:14:11,2025-11-21T13:50:20,4041.78,7.85,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4040.065,4034.455,4033.93,1.715,0.525,5.61,2.24,0s_exact_bar,True,EXACT_BAR_MATCH
37874673,Sell,0.02,2025-11-20T08:09:10,2025-11-20T08:39:54,4076.1,14.9,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4075.865,4068.535,4068.65,0.235,0.115,14.66,0.24,0s_exact_bar,True,EXACT_BAR_MATCH
37836776,Sell,0.01,2025-11-19T12:12:16,2025-11-19T12:17:16,4110.56,-5.43,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4111.855,4115.365,4115.99,1.295,0.625,-3.51,-1.92,0s_exact_bar,True,EXACT_BAR_MATCH
37791981,Sell,0.01,2025-11-18T08:48:04,2025-11-18T09:11:45,4014.84,8.85,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4014.225,4005.415,4005.99,0.615,0.575,8.81,0.04,0s_exact_bar,True,EXACT_BAR_MATCH
37748984,Buy,0.01,2025-11-17T09:17:27,2025-11-17T09:42:30,4074.19,7.16,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4074.235,4081.675,4081.35,0.045,0.325,7.44,-0.28,0s_exact_bar,True,EXACT_BAR_MATCH
37701576,Sell,0.01,2025-11-14T11:12:06,2025-11-14T12:22:58,4180.12,11.72,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4176.715,4168.475,4168.4,3.405,0.075,8.24,3.48,0s_exact_bar,True,EXACT_BAR_MATCH
37610153,Buy,0.01,2025-11-12T10:19:02,2025-11-12T11:06:47,4121.1,9.18,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4122.415,4130.455,4130.28,1.315,0.175,8.04,1.14,0s_exact_bar,True,EXACT_BAR_MATCH
37543683,Buy,0.02,2025-11-10T11:22:51,2025-11-10T11:35:47,4076.89,11.96,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4078.145,4082.975,4082.87,1.255,0.105,9.66,2.3,0s_exact_bar,True,EXACT_BAR_MATCH
37542995,Buy,0.01,2025-11-10T11:00:16,2025-11-10T11:05:07,4082.44,-5.33,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4083.085,4079.515,4077.11,0.645,2.405,-3.57,-1.76,0s_exact_bar,True,EXACT_BAR_MATCH
37542639,Sell,0.01,2025-11-10T10:42:17,2025-11-10T10:58:53,4082.62,0.64,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4082.025,4081.895,4081.98,0.595,0.085,0.13,0.51,0s_exact_bar,True,EXACT_BAR_MATCH
37507379,Sell,0.01,2025-11-07T11:18:04,2025-11-07T12:42:21,4013.03,7.19,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4012.335,4003.835,4005.84,0.695,2.005,8.5,-1.31,0s_exact_bar,True,EXACT_BAR_MATCH
37477144,Buy,0.01,2025-11-06T12:42:44,2025-11-06T14:18:29,4006.89,7.23,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4008.275,4013.868,4014.12,1.385,0.252,5.59,1.64,0s_exact_bar,True,EXACT_BAR_MATCH
37442389,Buy,0.01,2025-11-05T09:55:47,2025-11-05T10:02:35,3969.56,5.37,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,3970.365,3974.205,3974.93,0.805,0.725,3.84,1.53,0s_exact_bar,True,EXACT_BAR_MATCH
37400976,Sell,0.01,2025-11-04T10:09:22,2025-11-04T10:17:55,3998.11,3.88,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,3996.735,3994.385,3994.23,1.375,0.155,2.35,1.53,0s_exact_bar,True,EXACT_BAR_MATCH
